FIPS,Province_State,Combined_Key,Lat,Long_,Population,METRO,pop500,CASTHMA,HIGHCHOL,DIABETES,OBESITY,CANCER,STROKE,MHLTH,CSMOKING,CHOLSCREEN,ACCESS2,CHD,CHECKUP,KIDNEY,BINGE,LPA,ARTHRITIS,BPMED,PHLTH,BPHIGH,COPD,nhosp,nhosp999,totalbeds,estbeds,popage65_older%2018,popblack%2018,pophispanic%2018
37051,North Carolina,"Cumberland, North Carolina, US",35.04762133,-78.82623165,335509,Fayetteville,200564,10.4,30.2,10.3,35.3,5.1,3.2,14.8,19.7,77.9,18.7,5.1,74.4,3.1,15.0,26.9,22.8,73.0,12.6,34.4,6.3,4.0,2.0,666.0,1095.0,12.1,37.3,11.9
37051,North Carolina,"Cumberland, North Carolina, US",35.04762133,-78.82623165,335509,Fayetteville,200564,10.4,30.2,10.3,35.3,5.1,3.2,14.8,19.7,77.9,18.7,5.1,74.4,3.1,15.0,26.9,22.8,73.0,12.6,34.4,6.3,4.0,2.0,666.0,1095.0,12.1,37.3,11.9
37071,North Carolina,"Gaston, North Carolina, US",35.29373559,-81.17477045,224529,Gastonia,71741,10.1,35.6,11.0,32.9,6.7,4.0,15.5,21.9,77.6,20.0,6.8,73.5,3.6,14.3,31.8,26.6,77.3,16.5,35.8,9.1,1.0,0.0,435.0,435.0,15.9,16.6,7.3
37071,North Carolina,"Gaston, North Carolina, US",35.29373559,-81.17477045,224529,Gastonia,71741,10.1,35.6,11.0,32.9,6.7,4.0,15.5,21.9,77.6,20.0,6.8,73.5,3.6,14.3,31.8,26.6,77.3,16.5,35.8,9.1,1.0,0.0,435.0,435.0,15.9,16.6,7.3
37025,North Carolina,"Cabarrus, North Carolina, US",35.3877799,-80.55267168,216453,Concord,79066,9.4,32.4,8.3,30.6,5.7,2.5,12.2,18.7,80.2,21.5,4.8,72.3,2.6,18.7,25.0,23.6,73.2,11.9,29.7,6.4,1.0,0.0,457.0,457.0,13.3,18.4,10.8
37025,North Carolina,"Cabarrus, North Carolina, US",35.3877799,-80.55267168,216453,Concord,79066,9.4,32.4,8.3,30.6,5.7,2.5,12.2,18.7,80.2,21.5,4.8,72.3,2.6,18.7,25.0,23.6,73.2,11.9,29.7,6.4,1.0,0.0,457.0,457.0,13.3,18.4,10.8
37151,North Carolina,"Randolph, North Carolina, US",35.71015088,-79.80570339,143667,High Point,11,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.0,0.0,145.0,145.0,17.6,5.7,11.7
37151,North Carolina,"Randolph, North Carolina, US",35.71015088,-79.80570339,143667,High Point,11,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.0,0.0,145.0,145.0,17.6,5.7,11.7
37147,North Carolina,"Pitt, North Carolina, US",35.59535426,-77.37353178,180742,Greenville,84554,10.5,27.9,7.6,31.1,4.6,2.5,15.1,17.9,66.5,16.1,4.5,72.5,2.6,17.6,25.2,18.7,70.0,11.0,25.4,5.9,1.0,0.0,909.0,909.0,13.1,34.7,6.3
37147,North Carolina,"Pitt, North Carolina, US",35.59535426,-77.37353178,180742,Greenville,84554,10.5,27.9,7.6,31.1,4.6,2.5,15.1,17.9,66.5,16.1,4.5,72.5,2.6,17.6,25.2,18.7,70.0,11.0,25.4,5.9,1.0,0.0,909.0,909.0,13.1,34.7,6.3
37135,North Carolina,"Orange, North Carolina, US",36.06092947,-79.12167935,148476,Durham,30,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.0,0.0,896.0,896.0,14.2,11.3,8.6
37135,North Carolina,"Orange, North Carolina, US",36.06092947,-79.12167935,148476,Durham,30,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,1.0,0.0,896.0,896.0,14.2,11.3,8.6
37057,North Carolina,"Davidson, North Carolina, US",35.79115496,-80.21256572,167609,High Point,5310,9.6,27.6,7.5,31.3,4.9,2.3,13.8,19.8,76.8,16.4,3.9,71.0,2.3,18.0,24.7,19.1,68.4,11.5,26.7,5.7,2.0,0.0,243.0,243.0,18.0,9.3,7.3
37057,North Carolina,"Davidson, North Carolina, US",35.79115496,-80.21256572,167609,High Point,5310,9.6,27.6,7.5,31.3,4.9,2.3,13.8,19.8,76.8,16.4,3.9,71.0,2.3,18.0,24.7,19.1,68.4,11.5,26.7,5.7,2.0,0.0,243.0,243.0,18.0,9.3,7.3
12103,Florida,"Pinellas, Florida, US",27.93130349,-82.72239666,974996,"Clearwater, St. Petersburg, Largo",430102,7.9,30.7,8.4,27.9,7.3,3.0,15.5,16.3,79.9,18.3,5.4,70.6,2.9,14.4,24.5,22.4,77.8,11.6,30.4,7.4,13.0,0.0,3636.0,3636.0,24.8,10.3,10.0
12103,Florida,"Pinellas, Florida, US",27.93130349,-82.72239666,974996,"Clearwater, St. Petersburg, Largo",430102,7.9,30.7,8.4,27.9,7.3,3.0,15.5,16.3,79.9,18.3,5.4,70.6,2.9,14.4,24.5,22.4,77.8,11.6,30.4,7.4,13.0,0.0,3636.0,3636.0,24.8,10.3,10.0
12011,Florida,"Broward, Florida, US",26.15184651,-80.48725556,1952778,"Davie, Pembroke Pines, Plantation, Coral Springs, Hollywood, Fort Lauderdale, Deerfield Beach, Miramar, Lauderhill, Pompano Beach, Sunrise",1207312,11.6,35.5,10.1,22.6,5.9,2.5,12.2,12.3,81.0,20.8,7.2,71.4,2.3,17.4,36.0,17.4,73.9,20.1,25.4,3.9,17.0,0.0,5721.0,5721.0,16.6,28.8,30.4
12011,Florida,"Broward, Florida, US",26.15184651,-80.48725556,1952778,"Davie, Pembroke Pines, Plantation, Coral Springs, Hollywood, Fort Lauderdale, Deerfield Beach, Miramar, Lauderhill, Pompano Beach, Sunrise",1207312,11.6,35.5,10.1,22.6,5.9,2.5,12.2,12.3,81.0,20.8,7.2,71.4,2.3,17.4,36.0,17.4,73.9,20.1,25.4,3.9,17.0,0.0,5721.0,5721.0,16.6,28.8,30.4
12127,Florida,"Volusia, Florida, US",29.05858895,-81.18263252,553284,Deltona,85182,8.8,36.0,12.1,33.7,6.7,3.7,15.2,21.7,79.3,24.8,7.4,69.9,3.4,16.0,31.2,25.3,72.7,15.2,34.5,9.0,6.0,0.0,1898.0,1898.0,24.4,11.1,14.5
12127,Florida,"Volusia, Florida, US",29.05858895,-81.18263252,553284,Deltona,85182,8.8,36.0,12.1,33.7,6.7,3.7,15.2,21.7,79.3,24.8,7.4,69.9,3.4,16.0,31.2,25.3,72.7,15.2,34.5,9.0,6.0,0.0,1898.0,1898.0,24.4,11.1,14.5
12001,Florida,"Alachua, Florida, US",29.67866525,-82.35928158,269043,Gainesville,124354,9.1,25.6,6.4,27.4,4.1,2.3,17.0,17.0,70.2,21.4,4.4,65.4,2.3,18.7,24.7,14.2,65.0,10.7,23.3,5.8,3.0,0.0,1600.0,1600.0,14.0,19.5,10.3
12001,Florida,"Alachua, Florida, US",29.67866525,-82.35928158,269043,Gainesville,124354,9.1,25.6,6.4,27.4,4.1,2.3,17.0,17.0,70.2,21.4,4.4,65.4,2.3,18.7,24.7,14.2,65.0,10.7,23.3,5.8,3.0,0.0,1600.0,1600.0,14.0,19.5,10.3
12086,Florida,"Miami-Dade, Florida, US",25.6112362,-80.55170587,2716940,"Hialeah, Miami, Miami Gardens, Miami Beach",819072,10.0,37.1,20.8,38.6,6.3,4.6,19.65,29.6,82.2,47.9,9.3,78.7,4.8,12.9,24.8,26.4,79.8,21.9,27.0,10.5,24.0,0.0,8703.0,8703.0,16.2,17.1,69.1
12086,Florida,"Miami-Dade, Florida, US",25.6112362,-80.55170587,2716940,"Hialeah, Miami, Miami Gardens, Miami Beach",819072,10.0,37.1,20.8,38.6,6.3,4.6,19.65,29.6,82.2,47.9,9.3,78.7,4.8,12.9,24.8,26.4,79.8,21.9,27.0,10.5,24.0,0.0,8703.0,8703.0,16.2,17.1,69.1
12031,Florida,"Duval, Florida, US",30.33225875,-81.66976468,957755,Jacksonville,821784,9.3,31.6,10.3,32.0,5.9,3.2,14.7,22.0,80.2,20.7,6.0,72.3,2.9,17.8,30.5,23.2,73.7,13.8,32.0,8.0,11.0,0.0,3495.0,3495.0,14.1,29.3,10.1
12031,Florida,"Duval, Florida, US",30.33225875,-81.66976468,957755,Jacksonville,821784,9.3,31.6,10.3,32.0,5.9,3.2,14.7,22.0,80.2,20.7,6.0,72.3,2.9,17.8,30.5,23.2,73.7,13.8,32.0,8.0,11.0,0.0,3495.0,3495.0,14.1,29.3,10.1
39153,Ohio,"Summit, Ohio, US",41.12464734,-81.53123079,541013,Akron,199110,8.6,36.3,24.5,28.0,6.1,4.1,23.4,32.1,75.5,13.3,7.9,63.9,5.2,13.4,45.0,28.6,43.5,15.8,36.1,12.4,5.0,0.0,2124.0,2124.0,18.0,14.3,2.2
39153,Ohio,"Summit, Ohio, US",41.12464734,-81.53123079,541013,Akron,199110,8.6,36.3,24.5,28.0,6.1,4.1,23.4,32.1,75.5,13.3,7.9,63.9,5.2,13.4,45.0,28.6,43.5,15.8,36.1,12.4,5.0,0.0,2124.0,2124.0,18.0,14.3,2.2
39035,Ohio,"Cuyahoga, Ohio, US",41.424119,-81.65918339,1235072,"Cleveland, Parma",478416,10.4,32.2,11.9,30.0,5.3,4.0,12.6,23.8,75.7,13.5,8.2,69.6,2.7,12.5,26.8,24.4,76.0,11.1,35.6,9.2,19.0,1.0,7935.0,8118.0,18.2,29.2,6.2
39035,Ohio,"Cuyahoga, Ohio, US",41.424119,-81.65918339,1235072,"Cleveland, Parma",478416,10.4,32.2,11.9,30.0,5.3,4.0,12.6,23.8,75.7,13.5,8.2,69.6,2.7,12.5,26.8,24.4,76.0,11.1,35.6,9.2,19.0,1.0,7935.0,8118.0,18.2,29.2,6.2
38017,North Dakota,"Cass, North Dakota, US",46.93201724,-97.2444719,181923,Fargo,105549,8.4,32.3,7.5,30.1,5.8,2.3,10.9,17.9,75.4,9.6,5.0,59.7,2.5,24.5,24.7,20.3,72.6,8.8,26.8,4.6,6.0,2.0,1121.0,1485.0,11.9,6.7,2.8
38017,North Dakota,"Cass, North Dakota, US",46.93201724,-97.24447190000001,181923,Fargo,105549,8.4,32.3,7.5,30.1,5.8,2.3,10.9,17.9,75.4,9.6,5.0,59.7,2.5,24.5,24.7,20.3,72.6,8.8,26.8,4.6,6.0,2.0,1121.0,1485.0,11.9,6.7,2.8
39041,Ohio,"Delaware, Ohio, US",40.27942393,-83.00457058,209177,Columbus,7245,8.2,23.6,5.9,28.3,4.4,1.5,10.7,15.2,76.7,7.5,2.9,67.7,1.7,21.8,20.0,17.7,66.3,7.7,21.5,3.7,2.0,1.0,152.0,335.0,13.5,3.3,2.7
39041,Ohio,"Delaware, Ohio, US",40.27942393,-83.00457058,209177,Columbus,7245,8.2,23.6,5.9,28.3,4.4,1.5,10.7,15.2,76.7,7.5,2.9,67.7,1.7,21.8,20.0,17.7,66.3,7.7,21.5,3.7,2.0,1.0,152.0,335.0,13.5,3.3,2.7
39061,Ohio,"Hamilton, Ohio, US",39.19673558,-84.54502924,817473,Cincinnati,296943,10.9,18.1,30.0,49.2,2.2,1.6,16.3,33.5,84.1,12.7,3.0,81.1,1.8,12.2,33.1,34.6,83.3,7.4,50.4,3.8,12.0,1.0,4127.0,4310.0,15.3,25.5,3.5
39061,Ohio,"Hamilton, Ohio, US",39.19673558,-84.54502924,817473,Cincinnati,296943,10.9,18.1,30.0,49.2,2.2,1.6,16.3,33.5,84.1,12.7,3.0,81.1,1.8,12.2,33.1,34.6,83.3,7.4,50.4,3.8,12.0,1.0,4127.0,4310.0,15.3,25.5,3.5
39045,Ohio,"Fairfield, Ohio, US",39.75107189,-82.63088163,157574,Columbus,9666,10.6,22.9,7.7,38.0,3.5,2.1,15.0,21.8,73.5,12.3,3.2,71.5,2.1,20.3,30.0,18.0,64.2,10.5,26.2,5.1,2.0,0.0,255.0,255.0,15.8,7.0,2.3
39045,Ohio,"Fairfield, Ohio, US",39.75107189,-82.63088163,157574,Columbus,9666,10.6,22.9,7.7,38.0,3.5,2.1,15.0,21.8,73.5,12.3,3.2,71.5,2.1,20.3,30.0,18.0,64.2,10.5,26.2,5.1,2.0,0.0,255.0,255.0,15.8,7.0,2.3
39151,Ohio,"Stark, Ohio, US",40.81482476,-81.36437305,370606,Canton,73007,11.2,33.9,13.5,43.7,6.3,4.5,17.4,24.5,73.9,13.7,8.5,74.8,3.8,15.1,36.7,30.6,78.6,17.4,36.1,11.2,5.0,0.0,1680.0,1680.0,19.4,7.4,2.2
39151,Ohio,"Stark, Ohio, US",40.81482476,-81.36437305,370606,Canton,73007,11.2,33.9,13.5,43.7,6.3,4.5,17.4,24.5,73.9,13.7,8.5,74.8,3.8,15.1,36.7,30.6,78.6,17.4,36.1,11.2,5.0,0.0,1680.0,1680.0,19.4,7.4,2.2
12009,Florida,"Brevard, Florida, US",28.29409504,-80.73091022,601942,"Melbourne, Palm Bay",179258,8.7,34.6,11.5,32.4,7.2,3.8,14.6,20.9,81.0,21.2,7.3,72.9,3.3,17.4,33.0,26.5,74.8,15.4,35.8,9.6,7.0,0.0,1466.0,1466.0,23.7,9.6,10.7
12009,Florida,"Brevard, Florida, US",28.29409504,-80.73091022,601942,"Melbourne, Palm Bay",179258,8.7,34.6,11.5,32.4,7.2,3.8,14.6,20.9,81.0,21.2,7.3,72.9,3.3,17.4,33.0,26.5,74.8,15.4,35.8,9.6,7.0,0.0,1466.0,1466.0,23.7,9.6,10.7
12095,Florida,"Orange, Florida, US",28.51367621,-81.31799498,1393452,Orlando,238283,8.4,20.7,5.6,22.8,3.2,1.6,14.4,18.0,73.9,25.1,5.1,65.3,1.9,17.7,29.5,27.2,78.2,23.3,45.0,7.7,12.0,2.0,3794.0,4312.0,11.9,20.9,32.3
12095,Florida,"Orange, Florida, US",28.51367621,-81.31799498,1393452,Orlando,238283,8.4,20.7,5.6,22.8,3.2,1.6,14.4,18.0,73.9,25.1,5.1,65.3,1.9,17.7,29.5,27.2,78.2,23.3,45.0,7.7,12.0,2.0,3794.0,4312.0,11.9,20.9,32.3
12035,Florida,"Flagler, Florida, US",29.45933576,-81.31508595,115081,Palm Coast,75180,8.7,36.7,12.3,29.7,8.0,4.4,14.3,20.5,83.4,19.9,8.6,77.1,3.7,15.2,30.2,28.5,78.5,14.7,36.0,10.3,1.0,0.0,99.0,99.0,31.5,10.1,10.5
12035,Florida,"Flagler, Florida, US",29.45933576,-81.31508595,115081,Palm Coast,75180,8.7,36.7,12.3,29.7,8.0,4.4,14.3,20.5,83.4,19.9,8.6,77.1,3.7,15.2,30.2,28.5,78.5,14.7,36.0,10.3,1.0,0.0,99.0,99.0,31.5,10.1,10.5
12073,Florida,"Leon, Florida, US",30.45955727,-84.27491114,293582,"Tallahassee, Boca Raton",350160,7.7,28.1,7.3,24.5,6.4,2.5,11.7,15.2,82.0,16.1,5.2,71.3,2.4,17.7,24.4,20.0,66.3,10.6,25.8,5.9,3.0,0.0,1086.0,1086.0,13.3,31.2,6.6
12073,Florida,"Leon, Florida, US",30.45955727,-84.27491114,293582,"Tallahassee, Boca Raton",350160,7.7,28.1,7.3,24.5,6.4,2.5,11.7,15.2,82.0,16.1,5.2,71.3,2.4,17.7,24.4,20.0,66.3,10.6,25.8,5.9,3.0,0.0,1086.0,1086.0,13.3,31.2,6.6
40031,Oklahoma,"Comanche, Oklahoma, US",34.65973764,-98.47195055,120749,Lawton,96867,10.4,33.9,10.6,36.5,5.4,3.2,16.2,21.3,73.1,18.6,6.1,69.8,3.0,13.7,33.8,24.6,75.0,14.0,35.2,7.4,4.0,1.0,508.0,622.0,12.6,14.7,13.4
40031,Oklahoma,"Comanche, Oklahoma, US",34.65973764,-98.47195055,120749,Lawton,96867,10.4,33.9,10.6,36.5,5.4,3.2,16.2,21.3,73.1,18.6,6.1,69.8,3.0,13.7,33.8,24.6,75.0,14.0,35.2,7.4,4.0,1.0,508.0,622.0,12.6,14.7,13.4
40017,Oklahoma,"Canadian, Oklahoma, US",35.5426055,-97.98465569,148306,Oklahoma City,44541,9.3,32.9,7.9,32.9,5.8,2.2,12.9,16.6,77.4,13.0,4.6,65.7,2.3,15.8,28.5,24.3,72.9,11.1,30.8,5.9,2.0,0.0,123.0,123.0,13.0,3.7,9.3
40017,Oklahoma,"Canadian, Oklahoma, US",35.5426055,-97.98465569,148306,Oklahoma City,44541,9.3,32.9,7.9,32.9,5.8,2.2,12.9,16.6,77.4,13.0,4.6,65.7,2.3,15.8,28.5,24.3,72.9,11.1,30.8,5.9,2.0,0.0,123.0,123.0,13.0,3.7,9.3
39155,Ohio,"Trumbull, Ohio, US",41.31735028,-80.76109643,197974,Youngstown,11,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.0,0.0,565.0,565.0,21.7,8.2,1.9
39155,Ohio,"Trumbull, Ohio, US",41.31735028,-80.76109643,197974,Youngstown,11,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,NAN,2.0,0.0,565.0,565.0,21.7,8.2,1.9
40125,Oklahoma,"Pottawatomie, Oklahoma, US",35.20614018,-96.94923008,72592,Oklahoma City,64,9.8,42.5,13.6,37.0,8.6,3.9,13.5,21.2,81.6,13.6,8.9,69.5,3.4,13.3,34.1,31.3,79.6,15.0,43.2,9.9,1.0,0.0,102.0,102.0,16.3,3.6,5.2
40125,Oklahoma,"Pottawatomie, Oklahoma, US",35.20614018,-96.94923008,72592,Oklahoma City,64,9.8,42.5,13.6,37.0,8.6,3.9,13.5,21.2,81.6,13.6,8.9,69.5,3.4,13.3,34.1,31.3,79.6,15.0,43.2,9.9,1.0,0.0,102.0,102.0,16.3,3.6,5.2
48029,Texas,"Bexar, Texas, US",29.44928723,-98.52019748,2003554,San Antonio,1327381,9.7,26.8,13.7,39.8,9.3,4.7,17.4,12.7,81.3,46.7,2.9,66.5,5.1,24.0,23.2,22.9,73.7,15.8,23.7,7.7,28.0,2.0,5742.0,6061.0,12.1,7.7,60.5
48029,Texas,"Bexar, Texas, US",29.44928723,-98.52019748,2003554,San Antonio,1327381,9.7,26.8,13.7,39.8,9.3,4.7,17.4,12.7,81.3,46.7,2.9,66.5,5.1,24.0,23.2,22.9,73.7,15.8,23.7,7.7,28.0,2.0,5742.0,6061.0,12.1,7.7,60.5
13059,Georgia,"Clarke, Georgia, US",33.95436462,-83.37124007,128331,Athens,115452,9.5,29.2,8.3,28.2,4.5,2.5,15.3,17.7,74.9,20.3,4.9,72.6,2.6,16.3,30.0,20.7,73.3,10.1,28.5,5.5,2.0,0.0,524.0,524.0,11.8,27.9,10.9
13059,Georgia,"Clarke, Georgia, US",33.95436462,-83.37124007,128331,Athens,115452,9.5,29.2,8.3,28.2,4.5,2.5,15.3,17.7,74.9,20.3,4.9,72.6,2.6,16.3,30.0,20.7,73.3,10.1,28.5,5.5,2.0,0.0,524.0,524.0,11.8,27.9,10.9
13121,Georgia,"Fulton, Georgia, US",33.79216944,-84.46319413,1063937,"Atlanta, Johns Creek, Roswell, Sandy Springs",650638,7.3,22.4,6.6,19.9,4.1,1.9,8.1,9.7,82.3,13.3,3.6,68.7,2.2,13.5,20.7,14.4,81.0,8.1,45.0,4.0,13.0,1.0,4335.0,4534.0,11.7,43.5,7.3
13121,Georgia,"Fulton, Georgia, US",33.79216944,-84.46319413,1063937,"Atlanta, Johns Creek, Roswell, Sandy Springs",650638,7.3,22.4,6.6,19.9,4.1,1.9,8.1,9.7,82.3,13.3,3.6,68.7,2.2,13.5,20.7,14.4,81.0,8.1,45.0,4.0,13.0,1.0,4335.0,4534.0,11.7,43.5,7.3
13215,Georgia,"Muscogee, Georgia, US",32.50931999,-84.87142262,195769,Columbus,189885,9.8,31.4,11.7,34.8,5.9,3.9,14.1,21.1,81.8,22.7,6.6,74.8,3.5,13.9,34.8,25.9,78.1,12.8,35.7,7.6,4.0,0.0,1060.0,1060.0,13.4,46.9,7.7
13215,Georgia,"Muscogee, Georgia, US",32.50931999,-84.87142262,195769,Columbus,189885,9.8,31.4,11.7,34.8,5.9,3.9,14.1,21.1,81.8,22.7,6.6,74.8,3.5,13.9,34.8,25.9,78.1,12.8,35.7,7.6,4.0,0.0,1060.0,1060.0,13.4,46.9,7.7
13021,Georgia,"Bibb, Georgia, US",32.80904227,-83.70489165,153159,Macon,90885,12.5,34.7,17.2,44.1,6.1,5.8,17.0,25.4,79.8,27.1,7.9,79.6,4.6,10.6,42.9,28.1,80.2,16.4,43.0,9.8,4.0,0.0,1024.0,1024.0,15.7,53.4,3.4
13021,Georgia,"Bibb, Georgia, US",32.80904227,-83.70489165,153159,Macon,90885,12.5,34.7,17.2,44.1,6.1,5.8,17.0,25.4,79.8,27.1,7.9,79.6,4.6,10.6,42.9,28.1,80.2,16.4,43.0,9.8,4.0,0.0,1024.0,1024.0,15.7,53.4,3.4
15003,Hawaii,"Honolulu, Hawaii, US",21.45803166,-157.9712182,974563,Honolulu,2859621,8.9,32.9,11.2,23.4,5.4,3.6,19.5,10.0,79.9,4.6,6.1,78.0,4.6,23.4,19.7,17.3,79.7,6.7,30.3,3.1,10.0,1.0,1723.0,1907.0,17.7,2.6,10.0
15003,Hawaii,"Honolulu, Hawaii, US",21.45803166,-157.97121819999995,974563,Honolulu,2859621,8.9,32.9,11.2,23.4,5.4,3.6,19.5,10.0,79.9,4.6,6.1,78.0,4.6,23.4,19.7,17.3,79.7,6.7,30.3,3.1,10.0,1.0,1723.0,1907.0,17.7,2.6,10.0
41051,Oregon,"Multnomah, Oregon, US",45.54747959,-122.4169351,812855,"Portland, Gresham",687079,10.4,30.1,5.3,18.4,3.9,2.9,16.0,27.3,70.9,5.8,5.1,58.7,1.6,22.2,16.2,20.3,63.6,13.1,24.2,4.7,8.0,2.0,1905.0,2241.0,13.4,5.6,11.7
41051,Oregon,"Multnomah, Oregon, US",45.54747959,-122.4169351,812855,"Portland, Gresham",687079,10.4,30.1,5.3,18.4,3.9,2.9,16.0,27.3,70.9,5.8,5.1,58.7,1.6,22.2,16.2,20.3,63.6,13.1,24.2,4.7,8.0,2.0,1905.0,2241.0,13.4,5.6,11.7
41047,Oregon,"Marion, Oregon, US",44.90287942,-122.5815117,347818,Salem,130398,10.7,31.4,9.6,30.2,6.5,2.9,15.5,17.6,72.9,15.8,5.6,60.5,2.9,16.3,23.2,23.9,67.0,13.1,28.2,6.2,3.0,0.0,469.0,469.0,15.4,1.5,27.0
41047,Oregon,"Marion, Oregon, US",44.90287942,-122.58151170000001,347818,Salem,130398,10.7,31.4,9.6,30.2,6.5,2.9,15.5,17.6,72.9,15.8,5.6,60.5,2.9,16.3,23.2,23.9,67.0,13.1,28.2,6.2,3.0,0.0,469.0,469.0,15.4,1.5,27.0
41039,Oregon,"Lane, Oregon, US",43.93727035,-122.847753,382067,Eugene,156185,10.9,31.5,7.6,26.1,6.7,2.7,14.8,16.5,71.3,11.8,5.3,59.4,2.7,17.5,19.5,23.4,68.7,11.7,26.5,5.4,5.0,1.0,531.0,699.0,19.4,0.9,9.1
41039,Oregon,"Lane, Oregon, US",43.93727035,-122.847753,382067,Eugene,156185,10.9,31.5,7.6,26.1,6.7,2.7,14.8,16.5,71.3,11.8,5.3,59.4,2.7,17.5,19.5,23.4,68.7,11.7,26.5,5.4,5.0,1.0,531.0,699.0,19.4,0.9,9.1
41029,Oregon,"Jackson, Oregon, US",42.43201126,-122.7289309,220944,Medford,74907,11.1,33.0,9.0,26.7,6.8,3.2,16.0,21.9,73.2,13.3,6.5,61.8,3.1,17.8,22.8,27.9,70.9,15.5,28.5,6.7,3.0,0.0,545.0,545.0,22.2,1.0,13.2
41029,Oregon,"Jackson, Oregon, US",42.43201126,-122.72893090000001,220944,Medford,74907,11.1,33.0,9.0,26.7,6.8,3.2,16.0,21.9,73.2,13.3,6.5,61.8,3.1,17.8,22.8,27.9,70.9,15.5,28.5,6.7,3.0,0.0,545.0,545.0,22.2,1.0,13.2
41067,Oregon,"Washington, Oregon, US",45.55972701,-123.0955257,601592,"Beaverton, Hillsboro, Portland",182961,9.8,26.0,7.6,27.8,5.7,2.2,12.9,14.5,76.3,11.7,4.1,61.1,2.3,17.0,19.9,20.2,65.2,10.3,24.5,5.3,4.0,1.0,791.0,959.0,13.4,2.5,17.0
41067,Oregon,"Washington, Oregon, US",45.55972701,-123.0955257,601592,"Beaverton, Hillsboro, Portland",182961,9.8,26.0,7.6,27.8,5.7,2.2,12.9,14.5,76.3,11.7,4.1,61.1,2.3,17.0,19.9,20.2,65.2,10.3,24.5,5.3,4.0,1.0,791.0,959.0,13.4,2.5,17.0
41053,Oregon,"Polk, Oregon, US",44.90322804,-123.4128888,86085,"Salem, Beaverton",203845,9.8,26.7,7.8,27.7,6.4,2.5,12.7,14.0,76.7,12.0,4.8,62.4,2.6,16.5,20.1,21.9,66.8,10.9,26.3,4.6,1.0,0.0,15.0,15.0,18.0,0.2,14.3
41053,Oregon,"Polk, Oregon, US",44.90322804,-123.4128888,86085,"Salem, Beaverton",203845,9.8,26.7,7.8,27.7,6.4,2.5,12.7,14.0,76.7,12.0,4.8,62.4,2.6,16.5,20.1,21.9,66.8,10.9,26.3,4.6,1.0,0.0,15.0,15.0,18.0,0.2,14.3
41017,Oregon,"Deschutes, Oregon, US",43.91570171,-121.2289121,197692,Bend,76639,10.2,30.0,7.0,26.2,6.8,2.4,12.6,14.8,76.0,10.1,4.6,63.3,2.4,20.3,18.7,24.7,67.6,10.4,25.4,4.6,2.0,0.0,308.0,308.0,20.2,0.4,8.1
41017,Oregon,"Deschutes, Oregon, US",43.91570171,-121.2289121,197692,Bend,76639,10.2,30.0,7.0,26.2,6.8,2.4,12.6,14.8,76.0,10.1,4.6,63.3,2.4,20.3,18.7,24.7,67.6,10.4,25.4,4.6,2.0,0.0,308.0,308.0,20.2,0.4,8.1
41005,Oregon,"Clackamas, Oregon, US",45.18787398,-122.2179634,418187,Portland,744,10.2,31.3,8.5,22.6,7.5,2.6,11.1,12.9,79.0,10.0,5.1,65.4,2.6,15.7,18.7,24.5,69.9,10.4,27.1,5.5,4.0,0.0,551.0,551.0,17.9,0.9,8.9
41005,Oregon,"Clackamas, Oregon, US",45.18787398,-122.2179634,418187,Portland,744,10.2,31.3,8.5,22.6,7.5,2.6,11.1,12.9,79.0,10.0,5.1,65.4,2.6,15.7,18.7,24.5,69.9,10.4,27.1,5.5,4.0,0.0,551.0,551.0,17.9,0.9,8.9
16001,Idaho,"Ada, Idaho, US",43.4526575,-116.2415516,481587,"Boise City, Meridian",280763,9.2,28.9,7.2,27.8,6.3,2.4,11.6,14.0,76.1,13.4,4.7,59.1,2.5,17.1,20.6,20.7,66.3,10.3,26.8,4.6,8.0,1.0,1338.0,1475.0,14.4,1.6,8.3
16001,Idaho,"Ada, Idaho, US",43.4526575,-116.24155159999998,481587,"Boise City, Meridian",280763,9.2,28.9,7.2,27.8,6.3,2.4,11.6,14.0,76.1,13.4,4.7,59.1,2.5,17.1,20.6,20.7,66.3,10.3,26.8,4.6,8.0,1.0,1338.0,1475.0,14.4,1.6,8.3
